danman_d	Sleigh Bells	Infinity Guitars	1477082773
danman_d	Sleigh Bells	Riot Rhythm	1477082617
danman_d	Sleigh Bells	Kids	1477082452
danman_d	Sleigh Bells	Crush	1477081534
danman_d	Sleigh Bells	Born to Lose	1477081301
danman_d	Sleigh Bells	True Shred Guitar	1477081161
danman_d	Sleigh Bells	Comeback Kid	1477080890
danman_d	Sleigh Bells	Bitter Rivals	1477080690
danman_d	Discovery	Swing Tree	1477060148
danman_d	Discovery	So Insane	1477059937
danman_d	Discovery	Orange Shirt	1477059561
danman_d	Discovery	Swing Tree	1477059381
danman_d	Solange	Cash In	1476996159
danman_d	Solange	Bad Girls (Verdine version)	1476995840
danman_d	Solange	Sleep In The Park (Twin Shadow Remodel feat. D'Angelo Lacy)	1476995492
danman_d	Solange	Losing You	1476995231
danman_d	Sweet Valley	EIGHT	1476981255
danman_d	Sweet Valley	SIDEWALK SURFER	1476981082
danman_d	Sweet Valley	Stay Calm	1476980889
danman_d	Sweet Valley	DUNK DREAMS 95	1476980752
danman_d	Sweet Valley	MALIBU GAMES	1476980611
danman_d	Sweet Valley	SUZUKA 9 HOURS	1476980424
danman_d	Sweet Valley	TOTAL CARNAGE	1476980280
danman_d	Sweet Valley	VALLEY VIKING	1476980250
danman_d	Vulfpeck	1612	1476728871
danman_d	Vulfpeck	Fugue State	1476728710
FlipFlopDrums	Mr. Little Jeans	The Suburbs	1344536455
FlipFlopDrums	Éric Lapointe	Mon ange	1344536151
FlipFlopDrums	Damien Robitaille	Jésus nous a dit	1344535913
FlipFlopDrums	Émilie Proulx	Say Something Now	1344535664
FlipFlopDrums	Bonjour Brumaire	Prunelle	1344535401
FlipFlopDrums	Grafton Primary	Sos Hello	1344535147
FlipFlopDrums	3 gars su'l sofa	Véronique	1344534962
FlipFlopDrums	The Knocks	R.O.Y.L.	1344534712
FlipFlopDrums	Mes Aïeux	Chaque jour	1344533517
FlipFlopDrums	Michel Rivard	La mémorable	1344533301
FlipFlopDrums	Kevin Parent	So Hard To Get	1344533113
FlipFlopDrums	Bonjour Brumaire	Brooklyn	1344532831
FlipFlopDrums	Reptar	Rainbounce	1344532550
FlipFlopDrums	Loco Locass	Secondaire	1344532312
FlipFlopDrums	St. Lucia	Before The Dive	1344532031
FlipFlopDrums	Les Cowboys Fringants	8 secondes	1344531751
FlipFlopDrums	Bag Raiders	Castles In The Air	1344531536
FlipFlopDrums	Les Trois Accords	Lucille	1344531363
FlipFlopDrums	Xavier Caféïne	1-2-3-4	1344531183
FlipFlopDrums	VACATIONER	Summer End	1344530964
FlipFlopDrums	Alexandre Désilets	CHANGER D'AIR	1344381697
FlipFlopDrums	Damien Robitaille	Mot de passe	1344381486
FlipFlopDrums	Mara Tremblay	Sous les projectiles	1344381277
FlipFlopDrums	Grouplove	Don't Say Oh Well	1344381115
FlipFlopDrums	Marie-Jo Thério	Le Chant d'Hélium	1344380436
FlipFlopDrums	Mr. Little Jeans	Angel	1344380230
FlipFlopDrums	Loco Locass	Le but	1344379900
FlipFlopDrums	Pnau	Come Together	1344379556
FlipFlopDrums	Tanlines	New Flowers	1344379304
FlipFlopDrums	Les Breastfeeders	Chanson pour destinée	1344379118
FlipFlopDrums	Grouplove	Gold Coast	1344378761
FlipFlopDrums	Heartless Bastards	Low Low Low	1344378417
FlipFlopDrums	VACATIONER	Good As New	1344377898
FlipFlopDrums	Les Cowboys Fringants	La manifestation	1344377428
FlipFlopDrums	Mes Aïeux	La dévire	1344377180
FlipFlopDrums	Philippe B	California Girl	1344377021
FlipFlopDrums	Vulgaires Machins	Triple meurtre et suicide raté	1344376880
FlipFlopDrums	St. Lucia	Paper Heart	1344376401
FlipFlopDrums	Hey Champ	Silver City	1344376148
FlipFlopDrums	Grouplove	Getaway Car	1344375917
FlipFlopDrums	Kids of 88	Downtown	1344375727
FlipFlopDrums	Xavier Caféïne	Les Corbeaux	1344375401
FlipFlopDrums	Of Monsters and Men	Love Love Love	1344375156
FlipFlopDrums	Philippe B	Hypnagogie	1344374984
FlipFlopDrums	Bag Raiders	Snake Charmer	1344374737
FlipFlopDrums	Émilie Proulx	Montagnes russes, mini-tsunamis	1344374557
FlipFlopDrums	Les Trois Accords	Saskatchewan	1344374252
FlipFlopDrums	Malajube	Pâte filo	1344374021
FlipFlopDrums	J Roddy Walston And The Business	Full Growing Man	1344373770
FlipFlopDrums	tUnE-yArDs	For You	1344373695
FlipFlopDrums	Mes Aïeux	Le déni de l'évidence	1344373429
FlipFlopDrums	Caribou	Odessa	1344372836
FlipFlopDrums	Vulgaires Machins	Texture qui se mange	1344372644
FlipFlopDrums	The Doors	Strange Days	1344372443
FlipFlopDrums	Reptar	Sebastian	1344372137
FlipFlopDrums	Alexandre Désilets	À Pas De Géant	1344371955
FlipFlopDrums	Xavier Caféïne	Montréal (Cette Ville)	1344371701
FlipFlopDrums	Mes Aïeux	Antonio	1344371439
FlipFlopDrums	Damien Robitaille	Le touriste du temps	1344371131
FlipFlopDrums	Alexandre Désilets	À Moitié Fou	1344370896
FlipFlopDrums	St. Lucia	We Got It Wrong	1344361587
FlipFlopDrums	Bag Raiders	Way Back Home	1344361369
FlipFlopDrums	Reptar	Blastoff	1344361139
FlipFlopDrums	Les Cowboys Fringants	Ti-cul	1344360946
FlipFlopDrums	La patère rose	Duet tacet	1344360759
FlipFlopDrums	Caribou	Found Out	1344360534
FlipFlopDrums	Moonface	U Get So Give	1344360031
FlipFlopDrums	Alexandre Désilets	L'éphémère	1344359740
FlipFlopDrums	Vincent Vallières	Entre Partout et Nulle Part	1344359529
FlipFlopDrums	Perfume Genius	Never Did	1344359322
FlipFlopDrums	Mara Tremblay	Hydrocarbone	1344359146
FlipFlopDrums	Hey Champ	Anything At All	1344358520
FlipFlopDrums	Perfume Genius	Write to Your Brother	1344358405
FlipFlopDrums	Loco Locass	Libérez-nous des libéraux	1344358038
FlipFlopDrums	Metronomy	Hear To Wear	1344357825
FlipFlopDrums	Here We Go Magic	Casual	1344357487
FlipFlopDrums	The Lumineers	Classy Girls	1344357320
FlipFlopDrums	Daniel Rossen	Waterfall	1344357081
FlipFlopDrums	Yann Perreau	L'amour se meurt	1344356876
FlipFlopDrums	Twin Shadow	Tether Beat	1344356654
FlipFlopDrums	Pavement	Cut Your Hair	1343853001
FlipFlopDrums	Calvin Harris	Neon Rocks	1343852773
FlipFlopDrums	Here We Go Magic	Vegetable Or Native	1343852546
FlipFlopDrums	Digitalism	Miami Showdown	1343851863
FlipFlopDrums	Ra Ra Riot	Too Dramatic	1343851678
FlipFlopDrums	Girls	Jamie Marie	1343851399
FlipFlopDrums	Elliott Smith	Let's Get Lost	1343851211
FlipFlopDrums	Strange Talk	Eskimo Boy	1343850973
FlipFlopDrums	Copy	Plagiarhythm	1343850723
FlipFlopDrums	Eminem	Criminal	1343850397
hutmahbut	RX Bandits	Sell You Beautiful	1352172524
hutmahbut	RX Bandits	Apparition	1352172093
hutmahbut	Pat Carroll	Poor Unfortunate Souls	1352170672
hutmahbut	Jodi Benson	Part of Your World	1352170481
hutmahbut	Dashboard Confessional	This Bitter Pill	1352169879
hutmahbut	Something Corporate	Konstantine	1352169256
hutmahbut	The Band Perry	If I Die Young	1352169078
hutmahbut	Bruno Mars	It Will Rain	1352168615
hutmahbut	久石譲	Carrying You	1341511885
hutmahbut	嵐	Carry on	1341511402
hutmahbut	レミオロメン	Konayuki	1341511214
hutmahbut	RX Bandits	Apparition	1341510726
hutmahbut	Michael Jackson	I'll Be There	1341510486
hutmahbut	The Beatles	Glass Onion	1341510309
hutmahbut	Mandy Moore	Only Hope	1341510075
hutmahbut	Mariah Carey	Butterfly	1341509798
hutmahbut	Nelly Furtado	All Good Things (Come to an End)	1341509490
hutmahbut	Brand New	Magazines	1341509117
hutmahbut	Carpenters	(They Long To Be) Close To You	1341508472
hutmahbut	Kimbra	Something in the Way You Are	1341508284
hutmahbut	Kimbra	Settle Down	1341508042
hutmahbut	Ellie Goulding	Starry Eyed	1341507893
hutmahbut	Ellie Goulding	Guns and Horses	1341507678
hutmahbut	Ellie Goulding	Lights	1341506934
hutmahbut	Jason Mraz	A Beautiful Mess	1334719373
hutmahbut	Adele	Set Fire to the Rain	1330055891
hutmahbut	Adele	Turning Tabels	1330055028
hutmahbut	Adele	Set Fire to the Rain	1330054784
hutmahbut	嵐	Tokei Jikake no Umbrella	1327716303
hutmahbut	嵐	Thank you for my days	1327715772
hutmahbut	嵐	WISH	1327714302
hutmahbut	嵐	Crazy groundの王様	1327629798
hutmahbut	嵐	ROCK YOU	1327629332
hutmahbut	嵐	RIGHT BACK TO YOU	1327629066
hutmahbut	嵐	kitto daijoubu	1327628755
hutmahbut	嵐	The Bubble	1327628461
hutmahbut	Lady Antebellum	Can't Take My Eyes Off You	1327552699
hutmahbut	嵐	truth	1327541391
hutmahbut	嵐	PIKA☆NCHI	1327541082
hutmahbut	嵐	Still...	1327456469
hutmahbut	嵐	Easy Crazy Break Down	1327455929
hutmahbut	嵐	Love Situation	1327455668
hutmahbut	嵐	Super fresh	1327455411
hutmahbut	Coldplay	Fix You	1323541645
hutmahbut	Jason Mraz	A Beautiful Mess	1321207901
hutmahbut	Jason Mraz	A Beautiful Mess	1321132087
hutmahbut	Jason Mraz	A Beautiful Mess	1321131750
hutmahbut	Jason Mraz	A Beautiful Mess	1321131416
hutmahbut	Jason Mraz	A Beautiful Mess	1321130682
hutmahbut	Cyndi Lauper	Time After Time	1318697379
hutmahbut	Bruno Mars	Grenade	1318697137
hutmahbut	Bruno Mars	Marry You	1318696913
hutmahbut	Jason Mraz	Please Don't Tell Her	1318696683
hutmahbut	Muse	Supermassive Black Hole	1318695667
hutmahbut	Something Corporate	Konstantine	1318694549
hutmahbut	Whitney Houston	I Have Nothing	1318693450
hutmahbut	Tsunami Bomb	Obligation	1318693144
hutmahbut	Mazzy Star	Fade Into You	1318692973
captaincrutch	Mree	Lift Me Up	1459991807
captaincrutch	Troye Sivan	The Fault in Our Stars	1458870432
captaincrutch	Troye Sivan	The Fault in Our Stars (MMXIV)	1458870192
captaincrutch	Troye Sivan	Happy Little Pill	1458869967
captaincrutch	Troye Sivan	The Fault in Our Stars (MMXIV)	1458869774
captaincrutch	Troye Sivan	Gasoline	1458869568
captaincrutch	Troye Sivan	Fun	1458869360
captaincrutch	Troye Sivan	Touch	1458869144
captaincrutch	Troye Sivan	Happy Little Pill	1458868841
